TANK,DATE COLLECTED,Time.point,%COUNTED,COUNTED ON,COUNTED BY,SPECIES,# OF INDIVIDUALS,NOTES
25,2021-11-15,T1,100,11/22/2021,Evelyn,Caterpillars,0,
25,2021-11-15,T1,100,11/22/2021,Evelyn,Ceriodaphnia,0,
25,2021-11-15,T1,100,11/22/2021,Evelyn,Daphnia,59,
25,2021-11-15,T1,100,11/22/2021,Evelyn,Bursted Daphnia,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Calanoid,3,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Cyclopoid,8,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Chironomid,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Nauplii,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Kellicottia,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Keratella,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Caterpillars,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Ceriodaphnia,0,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Daphnia,4,
26,2021-11-15,T1,100,11/24/2021,Evelyn,Mosquito larvae,5,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Calanoid,1,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Cyclopoid,53,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Chironomid,1,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Nauplii,5,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Kellicottia,0,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Keratella,0,
27,2021-11-15,T1,100,1-Dec-21,Maddy,Daphnia,4,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Calanoid,0,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Cyclopoid,2,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Chironomid,0,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Nauplii,0,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Kellicottia,0,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Keratella,0,
28,2021-11-15,T1,100,22-Nov-21,Maddy,Daphnia,3,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Calanoid,0,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Cyclopoid,7,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Chironomid,0,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Nauplii,0,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Kellicottia,0,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Keratella,0,
29,2021-11-15,T1,100,24-Nov-21,Maddy,Daphnia,1,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Calanoid,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Cyclopoid,4,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Chironomid,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Nauplii,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Kellicottia,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Keratella,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Bosmina,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Ceriodaphnia,0,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Daphnia,17,
17,2021-11-15,T1,100,1/10/2022,Evelyn,Mosquito larvae,2,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Calanoid,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Cyclopoid,2,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Chironomid,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Nauplii,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Kellicottia,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Keratella,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Slug,1,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Ceriodaphnia,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Daphnia,0,
7,2021-11-15,T1,100,1/10/2022,Evelyn,Mosquito larvae,14,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Calanoid,8,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Cyclopoid,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Chironomid,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Nauplii,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Kellicottia,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Keratella,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Bosmina,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Ceriodaphnia,0,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Daphnia,18,
15,2021-11-15,T1,100,1/10/2022,Evelyn,Mosquito larvae,1,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Calanoid,1,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Cyclopoid,2,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Chironomid,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Nauplii,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Kellicottia,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Keratella,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Bosmina,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Ceriodaphnia,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Daphnia,0,
30,2021-11-15,T1,100,1/10/2022,Evelyn,Mosquito larvae,6,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Calanoid,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Cyclopoid,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Chironomid,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Nauplii,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Kellicottia,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Keratella,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Bosmina,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Ceriodaphnia,0,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Daphnia,5,
11,2021-11-15,T1,100,1/10/2022,Evelyn,Mosquito larvae,3,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Calanoid,2,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Cyclopoid,1,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Chironomid,0,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Nauplii,0,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Kellicottia,0,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Keratella,0,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Bosmina,0,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Ceriodaphnia,1,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Daphnia,17,
2,2021-12-06,T2,100,1/11/2022,Evelyn,Mosquito larvae,2,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Calanoid,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Cyclopoid,1,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Chironomid,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Nauplii,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Kellicottia,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Keratella,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Bosmina,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Ceriodaphnia,0,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Daphnia,1,
3,2021-12-06,T2,100,1/11/2022,Evelyn,Mosquito larvae,46,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Calanoid,5,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Cyclopoid,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Chironomid,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Nauplii,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Kellicottia,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Keratella,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Bosmina,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Ceriodaphnia,0,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Daphnia,64,
4,2021-12-06,T2,100,1/11/2022,Evelyn,Mosquito larvae,7,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Calanoid,0,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Cyclopoid,0,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Chironomid,1,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Nauplii,2,
6,2021-12-06,T2,100,1/11/2022,Evelyn,P bugs,4,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Keratella,0,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Bosmina,1,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Ceriodaphnia,2,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Daphnia,36,
6,2021-12-06,T2,100,1/11/2022,Evelyn,Mosquito larvae,1,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Calanoid,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Cyclopoid,2,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Chironomid,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Nauplii,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Kellicottia,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Keratella,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Bosmina,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Ceriodaphnia,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Daphnia,0,
1,2021-12-06,T2,100,1/11/2022,Evelyn,Mosquito larvae,119,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Calanoid,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Cyclopoid,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Chironomid,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Nauplii,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Kellicottia,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Keratella,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Bosmina,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Ceriodaphnia,0,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Daphnia,6,
29,2021-12-06,T2,100,1/13/2022,Evelyn,Mosquito larvae,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Calanoid,5,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Cyclopoid,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Chironomid,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Nauplii,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,P bugs,1,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Keratella,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Bosmina,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Ceriodaphnia,0,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Daphnia,6,
5,2021-12-06,T2,100,1/13/2022,Evelyn,Mosquito larvae,20,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Calanoid,1,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Cyclopoid,0,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Chironomid,0,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Nauplii,0,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Ephipium,1,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Keratella,0,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Bosmina,0,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Ceriodaphnia,4,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Daphnia,74,
7,2021-12-06,T2,100,1/18/2022,Evelyn,Mosquito larvae,75,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Calanoid,6,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Cyclopoid,2,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Chironomid,2,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Nauplii,1,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Ephipium,0,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Keratella,0,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Bosmina,0,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Ceriodaphnia,4,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Daphnia,49,
8,2021-12-06,T2,100,1/18/2022,Evelyn,Mosquito larvae,1,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Calanoid,1,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Cyclopoid,0,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Chironomid,2,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Nauplii,0,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Ephipium,0,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Keratella,0,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Bosmina,0,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Ceriodaphnia,1,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Daphnia,1,
9,2021-12-06,T2,100,1/18/2022,Evelyn,Mosquito larvae,28,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Calanoid,7,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Cyclopoid,1,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Chironomid,4,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Nauplii,1,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Ephipium,4,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Keratella,0,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Bosmina,0,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Ceriodaphnia,0,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Daphnia,54,
10,2021-12-06,T2,100,1/18/2022,Evelyn,Mosquito larvae,4,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Calanoid,0,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Cyclopoid,1,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Chironomid,0,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Nauplii,0,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Kellicottia,0,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Keratella,0,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Bosmina,0,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Ceriodaphnia,1,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Daphnia,19,
11,2021-12-06,T2,100,1/24/2022,Evelyn,Mosquito larvae,14,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Calanoid,0,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Cyclopoid,1,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Chironomid,1,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Nauplii,1,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Epliphium,2,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Keratella,0,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Bosmina,0,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Ceriodaphnia,0,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Daphnia,79,
26,2021-12-06,T2,100,1/24/2022,Evelyn,Mosquito larvae,31,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Calanoid,1,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Cyclopoid,3,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Chironomid,2,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Nauplii,1,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Epliphium,1,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Slug,1,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Bosmina,0,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Ceriodaphnia,0,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Daphnia,151,
24,2021-12-06,T2,100,1/24/2022,Evelyn,Mosquito larvae,32,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Calanoid,6,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Cyclopoid,6,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Chironomid,2,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Nauplii,4,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Epliphium,5,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Keratella,0,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Bosmina,0,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Ceriodaphnia,0,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Daphnia,78,
14,2021-12-06,T2,100,1/24/2022,Evelyn,Mosquito larvae,2,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Calanoid,1,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Cyclopoid,3,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Chironomid,1,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Nauplii,27,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Epliphium,9,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Keratella,0,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Bosmina,0,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Ceriodaphnia,0,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Daphnia,102,
19,2021-12-06,T2,100,1/24/2022,Evelyn,Mosquito larvae,1,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Calanoid,9,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Cyclopoid,8,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Chironomid,1,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Nauplii,0,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Epliphium,4,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Keratella,0,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Bosmina,0,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Ceriodaphnia,1,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Daphnia,305,
15,2021-12-06,T2,100,1/24/2022,Evelyn,Mosquito larvae,3,
25,2021-12-06,T2,,1/14/2022,Maddy,Calanoid,0,
25,2021-12-06,T2,,1/14/2022,Maddy,Cyclopoid,0,
25,2021-12-06,T2,,1/14/2022,Maddy,Chironomid,0,
25,2021-12-06,T2,,1/14/2022,Maddy,Nauplii,15,
25,2021-12-06,T2,,1/14/2022,Maddy,Kellicottia,0,
25,2021-12-06,T2,,1/14/2022,Maddy,Keratella,0,
25,2021-12-06,T2,,1/14/2022,Maddy,Daphnia,132,
25,2021-12-06,T2,,1/14/2022,Maddy,Mosquito larvae,2,
30,2021-12-06,T2,,1/14/2022,Maddy,Calanoid,1,
30,2021-12-06,T2,,1/14/2022,Maddy,Cyclopoid,1,
30,2021-12-06,T2,,1/14/2022,Maddy,Chironomid,2,
30,2021-12-06,T2,,1/14/2022,Maddy,Nauplii,1,
30,2021-12-06,T2,,1/14/2022,Maddy,Kellicottia,0,
30,2021-12-06,T2,,1/14/2022,Maddy,Keratella,0,
30,2021-12-06,T2,,1/14/2022,Maddy,Daphnia,1,
30,2021-12-06,T2,,1/14/2022,Maddy,Mosquito larvae,11,
22,2021-12-06,T2,,1/20/2022,Maddy,Calanoid,1,
22,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,3,
22,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
22,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,0,
22,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
22,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
22,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,118,
22,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,20,
21,2021-12-06,T2,,1/20/2022,Maddy,Calanoid,1,
21,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,3,
21,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
21,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,75,
21,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
21,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
21,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,113,
21,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,4,
16,2021-12-06,T2,,1/20/2022,Maddy,Calanoid,6,
16,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,4,
16,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
16,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,22,
16,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
16,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
16,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,172,
16,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,0,
23,2021-12-06,T2,,1/20/2022,Maddy,Calanoid,0,
23,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,1,
23,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
23,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,15,
23,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
23,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
23,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,106,
23,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,2,
20,2021-12-06,T2,,1/20/2022,Maddy,Calanoid,1,
20,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,0,
20,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
20,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,12,
20,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
20,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
20,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,15,
20,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,12,
17,2021-12-06,T2,,1/20/2022,Maddy,Calanoid,6,
17,2021-12-06,T2,,1/20/2022,Maddy,Cyclopoid,6,
17,2021-12-06,T2,,1/20/2022,Maddy,Chironomid,0,
17,2021-12-06,T2,,1/20/2022,Maddy,Nauplii,44,
17,2021-12-06,T2,,1/20/2022,Maddy,Kellicottia,0,
17,2021-12-06,T2,,1/20/2022,Maddy,Keratella,0,
17,2021-12-06,T2,,1/20/2022,Maddy,Daphnia,185,
17,2021-12-06,T2,,1/20/2022,Maddy,Mosquito larvae,17,
28,2021-12-06,T2,,1/24/2022,Maddy,Calanoid,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Cyclopoid,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Chironomid,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Nauplii,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Kellicottia,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Keratella,0,
28,2021-12-06,T2,,1/24/2022,Maddy,Daphnia,3,
28,2021-12-06,T2,,1/24/2022,Maddy,Mosquito larvae,80,
13,2021-12-06,T2,,1/24/2022,Maddy,Calanoid,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Cyclopoid,4,
13,2021-12-06,T2,,1/24/2022,Maddy,Chironomid,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Nauplii,12,
13,2021-12-06,T2,,1/24/2022,Maddy,Kellicottia,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Keratella,0,
13,2021-12-06,T2,,1/24/2022,Maddy,Daphnia,42,
13,2021-12-06,T2,,1/24/2022,Maddy,Mosquito larvae,13,
13,2021-12-06,T2,,1/24/2022,Maddy,Mayfly,2,
12,2022-12-06,T2,100,1/21/2022,Ariana,Calanoid,1,
12,2022-12-06,T2,100,1/21/2022,Ariana,Cyclopoid,7,
12,2022-12-06,T2,100,1/21/2022,Ariana,Nauplii,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Chironomid,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Keratella,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Kellicottia,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Asplanchna,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Bosmina,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Ceriodaphnia,0,
12,2022-12-06,T2,100,1/21/2022,Ariana,Daphnia,62,
12,2022-12-06,T2,100,1/21/2022,Ariana,Mosquito Larvae,2,
12,2022-12-06,T2,100,1/21/2022,Ariana,Ephipium,5,
12,2022-12-06,T2,100,1/21/2022,Ariana,Unknown 1,1,Terrestrial Bug
12,2022-12-06,T2,100,1/21/2022,Ariana,Mayfly larva,3,
27,2022-12-06,T2,100,1/21/2022,Ariana,Calanoid,2,
27,2022-12-06,T2,100,1/21/2022,Ariana,Cyclopoid,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Nauplii,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Chironomid,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Keratella,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Kellicottia,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Asplanchna,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Bosmina,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Ceriodaphnia,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Daphnia,39,
27,2022-12-06,T2,100,1/21/2022,Ariana,Mosquito Larvae,0,
27,2022-12-06,T2,100,1/21/2022,Ariana,Ephipium,1,
18,2022-12-06,T2,100,1/21/2022,Ariana,Calanoid,4,
18,2022-12-06,T2,100,1/21/2022,Ariana,Cyclopoid,6,
18,2022-12-06,T2,100,1/21/2022,Ariana,Nauplii,1,
18,2022-12-06,T2,100,1/21/2022,Ariana,Chironomid,1,
18,2022-12-06,T2,100,1/21/2022,Ariana,Keratella,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Kellicottia,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Asplanchna,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Bosmina,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Ceriodaphnia,0,
18,2022-12-06,T2,100,1/21/2022,Ariana,Daphnia,100,
18,2022-12-06,T2,100,1/21/2022,Ariana,Mosquito Larvae,6,
18,2022-12-06,T2,100,1/21/2022,Ariana,Ephipium,3,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Calanoid,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Cyclopoid,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Chironomid,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Nauplii,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Kellicottia,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Keratella,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Daphnia,0,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mosquito larvae,79,
1,2022-01-03,T3,100,2/9/2022,Bautista Tobias,Mayfly,1,
